,id,median_age,Geographic Area Name,year,total_pop
1182,0500000US23011,44.3,"Kennebec County, Maine",2018,121545
1183,0500000US23013,48.4,"Knox County, Maine",2018,39823
1184,0500000US23015,50.7,"Lincoln County, Maine",2018,34067
1185,0500000US23017,46.6,"Oxford County, Maine",2018,57325
1186,0500000US23019,42.1,"Penobscot County, Maine",2018,151748
1187,0500000US23021,51.0,"Piscataquis County, Maine",2018,16887
1188,0500000US23023,46.9,"Sagadahoc County, Maine",2018,35277
1189,0500000US23025,46.3,"Somerset County, Maine",2018,50710
1190,0500000US23027,46.2,"Waldo County, Maine",2018,39418
1191,0500000US23029,48.0,"Washington County, Maine",2018,31694
1192,0500000US23031,44.9,"York County, Maine",2018,203102
1193,0500000US24001,41.7,"Allegany County, Maryland",2018,71977
1194,0500000US24003,38.4,"Anne Arundel County, Maryland",2018,567696
1195,0500000US24005,39.3,"Baltimore County, Maryland",2018,827625
1196,0500000US24009,40.8,"Calvert County, Maryland",2018,91082
1197,0500000US24011,40.2,"Caroline County, Maryland",2018,32875
1198,0500000US24013,42.4,"Carroll County, Maryland",2018,167522
1199,0500000US24015,40.4,"Cecil County, Maryland",2018,102517
1200,0500000US24017,38.3,"Charles County, Maryland",2018,157671
1201,0500000US24019,44.5,"Dorchester County, Maryland",2018,32261
1202,0500000US24021,39.2,"Frederick County, Maryland",2018,248472
1203,0500000US24023,45.6,"Garrett County, Maryland",2018,29376
1204,0500000US24025,40.8,"Harford County, Maryland",2018,251025
1205,0500000US24027,38.7,"Howard County, Maryland",2018,315327
1206,0500000US24029,47.5,"Kent County, Maryland",2018,19593
1207,0500000US24031,39.0,"Montgomery County, Maryland",2018,1040133
1208,0500000US24033,36.8,"Prince George's County, Maryland",2018,906202
1209,0500000US24035,44.3,"Queen Anne's County, Maryland",2018,49355
1210,0500000US24037,36.5,"St. Mary's County, Maryland",2018,111531
1211,0500000US24039,36.6,"Somerset County, Maryland",2018,25737
1212,0500000US24041,50.2,"Talbot County, Maryland",2018,37211
1213,0500000US24043,40.5,"Washington County, Maryland",2018,149811
1214,0500000US24045,35.8,"Wicomico County, Maryland",2018,102172
1215,0500000US24047,50.1,"Worcester County, Maryland",2018,51564
1216,0500000US24510,35.1,"Baltimore city, Maryland",2018,614700
1217,0500000US25001,52.9,"Barnstable County, Massachusetts",2018,213690
1218,0500000US25003,46.7,"Berkshire County, Massachusetts",2018,127328
1219,0500000US25005,41.0,"Bristol County, Massachusetts",2018,558905
1220,0500000US25007,46.1,"Dukes County, Massachusetts",2018,17313
1221,0500000US25009,40.8,"Essex County, Massachusetts",2018,781024
1222,0500000US25011,46.1,"Franklin County, Massachusetts",2018,70935
1223,0500000US25013,38.9,"Hampden County, Massachusetts",2018,469116
1224,0500000US25015,36.3,"Hampshire County, Massachusetts",2018,161159
1225,0500000US25017,38.5,"Middlesex County, Massachusetts",2018,1595192
1226,0500000US25019,40.1,"Nantucket County, Massachusetts",2018,11101
1227,0500000US25021,40.9,"Norfolk County, Massachusetts",2018,698249
1228,0500000US25023,42.6,"Plymouth County, Massachusetts",2018,512135
1229,0500000US25025,32.7,"Suffolk County, Massachusetts",2018,791766
1230,0500000US25027,40.1,"Worcester County, Massachusetts",2018,822280
1231,0500000US26001,58.2,"Alcona County, Michigan",2018,10364
1232,0500000US26003,49.4,"Alger County, Michigan",2018,9194
1233,0500000US26005,39.6,"Allegan County, Michigan",2018,115250
1234,0500000US26007,47.8,"Alpena County, Michigan",2018,28612
1235,0500000US26009,50.7,"Antrim County, Michigan",2018,23177
1236,0500000US26011,49.6,"Arenac County, Michigan",2018,15165
1237,0500000US26013,45.0,"Baraga County, Michigan",2018,8507
1238,0500000US26015,42.6,"Barry County, Michigan",2018,60057
1239,0500000US26017,43.3,"Bay County, Michigan",2018,104786
1240,0500000US26019,49.6,"Benzie County, Michigan",2018,17552
1241,0500000US26021,41.9,"Berrien County, Michigan",2018,154807
1242,0500000US26023,41.3,"Branch County, Michigan",2018,43584
1243,0500000US26025,39.8,"Calhoun County, Michigan",2018,134473
1244,0500000US26027,45.0,"Cass County, Michigan",2018,51460
1245,0500000US26029,48.1,"Charlevoix County, Michigan",2018,26219
1246,0500000US26031,50.7,"Cheboygan County, Michigan",2018,25458
1247,0500000US26033,39.7,"Chippewa County, Michigan",2018,37834
1248,0500000US26035,47.2,"Clare County, Michigan",2018,30616
1249,0500000US26037,40.6,"Clinton County, Michigan",2018,77896
1250,0500000US26039,50.5,"Crawford County, Michigan",2018,13836
1251,0500000US26041,47.0,"Delta County, Michigan",2018,36190
1252,0500000US26043,46.4,"Dickinson County, Michigan",2018,25570
1253,0500000US26045,41.0,"Eaton County, Michigan",2018,109155
1254,0500000US26047,45.3,"Emmet County, Michigan",2018,33039
1255,0500000US26049,40.3,"Genesee County, Michigan",2018,409361
1256,0500000US26051,49.8,"Gladwin County, Michigan",2018,25289
1257,0500000US26053,48.8,"Gogebic County, Michigan",2018,15414
1258,0500000US26055,42.9,"Grand Traverse County, Michigan",2018,91746
1259,0500000US26057,39.2,"Gratiot County, Michigan",2018,41067
1260,0500000US26059,42.2,"Hillsdale County, Michigan",2018,45830
1261,0500000US26061,32.7,"Houghton County, Michigan",2018,36360
1262,0500000US26063,49.0,"Huron County, Michigan",2018,31543
1263,0500000US26065,31.8,"Ingham County, Michigan",2018,289564
1264,0500000US26067,38.7,"Ionia County, Michigan",2018,64176
1265,0500000US26069,52.6,"Iosco County, Michigan",2018,25247
1266,0500000US26071,54.1,"Iron County, Michigan",2018,11212
1267,0500000US26073,27.7,"Isabella County, Michigan",2018,70775
1268,0500000US26075,41.2,"Jackson County, Michigan",2018,158913
1269,0500000US26077,34.2,"Kalamazoo County, Michigan",2018,261573
1270,0500000US26079,44.5,"Kalkaska County, Michigan",2018,17463
1271,0500000US26081,35.1,"Kent County, Michigan",2018,643140
1272,0500000US26083,56.7,"Keweenaw County, Michigan",2018,2130
1273,0500000US26085,52.7,"Lake County, Michigan",2018,11763
1274,0500000US26087,43.9,"Lapeer County, Michigan",2018,88202
1275,0500000US26089,53.7,"Leelanau County, Michigan",2018,21639
1276,0500000US26091,41.7,"Lenawee County, Michigan",2018,98474
1277,0500000US26093,43.2,"Livingston County, Michigan",2018,188482
1278,0500000US26095,44.7,"Luce County, Michigan",2018,6364
1279,0500000US26097,52.0,"Mackinac County, Michigan",2018,10817
1280,0500000US26099,40.8,"Macomb County, Michigan",2018,868704
1281,0500000US26101,49.2,"Manistee County, Michigan",2018,24444
1282,0500000US26103,39.0,"Marquette County, Michigan",2018,66939
1283,0500000US26105,46.1,"Mason County, Michigan",2018,28884
1284,0500000US26107,36.5,"Mecosta County, Michigan",2018,43264
1285,0500000US26109,48.2,"Menominee County, Michigan",2018,23234
1286,0500000US26111,41.7,"Midland County, Michigan",2018,83389
1287,0500000US26113,43.7,"Missaukee County, Michigan",2018,15006
1288,0500000US26115,42.4,"Monroe County, Michigan",2018,149699
1289,0500000US26117,40.7,"Montcalm County, Michigan",2018,63209
1290,0500000US26119,55.7,"Montmorency County, Michigan",2018,9261
1291,0500000US26121,39.3,"Muskegon County, Michigan",2018,173043
1292,0500000US26123,42.5,"Newaygo County, Michigan",2018,48142
1293,0500000US26125,40.9,"Oakland County, Michigan",2018,1250843
1294,0500000US26127,42.7,"Oceana County, Michigan",2018,26417
1295,0500000US26129,50.3,"Ogemaw County, Michigan",2018,20928
1296,0500000US26131,58.1,"Ontonagon County, Michigan",2018,5968
1297,0500000US26133,43.8,"Osceola County, Michigan",2018,23232
1298,0500000US26135,52.1,"Oscoda County, Michigan",2018,8277
1299,0500000US26137,44.7,"Otsego County, Michigan",2018,24397
1300,0500000US26139,35.0,"Ottawa County, Michigan",2018,284034
1301,0500000US26141,54.7,"Presque Isle County, Michigan",2018,12797
1302,0500000US26143,55.8,"Roscommon County, Michigan",2018,23877
1303,0500000US26145,40.8,"Saginaw County, Michigan",2018,192778
1304,0500000US26147,43.5,"St. Clair County, Michigan",2018,159566
1305,0500000US26149,39.7,"St. Joseph County, Michigan",2018,60897
1306,0500000US26151,45.1,"Sanilac County, Michigan",2018,41376
1307,0500000US26153,51.6,"Schoolcraft County, Michigan",2018,8069
1308,0500000US26155,42.4,"Shiawassee County, Michigan",2018,68493
1309,0500000US26157,44.4,"Tuscola County, Michigan",2018,53250
1310,0500000US26159,41.6,"Van Buren County, Michigan",2018,75272
1311,0500000US26161,33.4,"Washtenaw County, Michigan",2018,365961
1312,0500000US26163,37.9,"Wayne County, Michigan",2018,1761382
1313,0500000US26165,41.8,"Wexford County, Michigan",2018,33111
1314,0500000US27001,55.1,"Aitkin County, Minnesota",2018,15834
1315,0500000US27003,38.4,"Anoka County, Minnesota",2018,347431
1316,0500000US27005,41.8,"Becker County, Minnesota",2018,33773
1317,0500000US27007,33.7,"Beltrami County, Minnesota",2018,46117
1318,0500000US27009,35.6,"Benton County, Minnesota",2018,39779
1319,0500000US27011,48.9,"Big Stone County, Minnesota",2018,5016
1320,0500000US27013,30.7,"Blue Earth County, Minnesota",2018,66322
1321,0500000US27015,42.1,"Brown County, Minnesota",2018,25211
1322,0500000US27017,40.7,"Carlton County, Minnesota",2018,35540
1323,0500000US27019,37.5,"Carver County, Minnesota",2018,100416
1324,0500000US27021,48.9,"Cass County, Minnesota",2018,29022
1325,0500000US27023,41.6,"Chippewa County, Minnesota",2018,12010
1326,0500000US27025,41.0,"Chisago County, Minnesota",2018,54727
1327,0500000US27027,32.5,"Clay County, Minnesota",2018,62801
1328,0500000US27029,42.7,"Clearwater County, Minnesota",2018,8812
1329,0500000US27031,52.3,"Cook County, Minnesota",2018,5311
1330,0500000US27033,42.6,"Cottonwood County, Minnesota",2018,11372
1331,0500000US27035,44.3,"Crow Wing County, Minnesota",2018,63855
1332,0500000US27037,37.8,"Dakota County, Minnesota",2018,418201
1333,0500000US27039,38.3,"Dodge County, Minnesota",2018,20582
1334,0500000US27041,44.1,"Douglas County, Minnesota",2018,37203
1335,0500000US27043,46.1,"Faribault County, Minnesota",2018,13896
1336,0500000US27045,42.4,"Fillmore County, Minnesota",2018,20888
1337,0500000US27047,44.2,"Freeborn County, Minnesota",2018,30526
1338,0500000US27049,42.5,"Goodhue County, Minnesota",2018,46217
1339,0500000US27051,45.2,"Grant County, Minnesota",2018,5938
1340,0500000US27053,36.4,"Hennepin County, Minnesota",2018,1235478
1341,0500000US27055,45.2,"Houston County, Minnesota",2018,18663
1342,0500000US27057,48.6,"Hubbard County, Minnesota",2018,20862
1343,0500000US27059,39.8,"Isanti County, Minnesota",2018,38974
1344,0500000US27061,46.1,"Itasca County, Minnesota",2018,45203
1345,0500000US27063,44.3,"Jackson County, Minnesota",2018,10047
1346,0500000US27065,44.8,"Kanabec County, Minnesota",2018,16004
1347,0500000US27067,39.1,"Kandiyohi County, Minnesota",2018,42658
1348,0500000US27069,47.3,"Kittson County, Minnesota",2018,4337
1349,0500000US27071,49.2,"Koochiching County, Minnesota",2018,12644
1350,0500000US27073,50.4,"Lac qui Parle County, Minnesota",2018,6773
1351,0500000US27075,50.4,"Lake County, Minnesota",2018,10569
1352,0500000US27077,51.3,"Lake of the Woods County, Minnesota",2018,3809
1353,0500000US27079,41.2,"Le Sueur County, Minnesota",2018,27983
1354,0500000US27081,45.8,"Lincoln County, Minnesota",2018,5707
1355,0500000US27083,35.5,"Lyon County, Minnesota",2018,25839
1356,0500000US27085,40.6,"McLeod County, Minnesota",2018,35825
1357,0500000US27087,35.9,"Mahnomen County, Minnesota",2018,5506
1358,0500000US27089,43.8,"Marshall County, Minnesota",2018,9392
1359,0500000US27091,45.3,"Martin County, Minnesota",2018,19964
1360,0500000US27093,42.5,"Meeker County, Minnesota",2018,23079
1361,0500000US27095,40.4,"Mille Lacs County, Minnesota",2018,25728
1362,0500000US27097,42.1,"Morrison County, Minnesota",2018,32949
1363,0500000US27099,39.1,"Mower County, Minnesota",2018,39602
1364,0500000US27101,48.1,"Murray County, Minnesota",2018,8353
1365,0500000US27103,36.3,"Nicollet County, Minnesota",2018,33783
1366,0500000US27105,35.7,"Nobles County, Minnesota",2018,21839
1367,0500000US27107,44.2,"Norman County, Minnesota",2018,6559
1368,0500000US27109,37.2,"Olmsted County, Minnesota",2018,153065
1369,0500000US27111,46.7,"Otter Tail County, Minnesota",2018,57992
1370,0500000US27113,39.8,"Pennington County, Minnesota",2018,14184
1371,0500000US27115,44.5,"Pine County, Minnesota",2018,29129
1372,0500000US27117,42.2,"Pipestone County, Minnesota",2018,9185
1373,0500000US27119,38.7,"Polk County, Minnesota",2018,31591
1374,0500000US27121,45.9,"Pope County, Minnesota",2018,10980
1375,0500000US27123,34.9,"Ramsey County, Minnesota",2018,541493
1376,0500000US27125,42.5,"Red Lake County, Minnesota",2018,4008
1377,0500000US27127,43.1,"Redwood County, Minnesota",2018,15331
1378,0500000US27129,44.3,"Renville County, Minnesota",2018,14721
1379,0500000US27131,36.5,"Rice County, Minnesota",2018,65765
1380,0500000US27133,40.9,"Rock County, Minnesota",2018,9413
1381,0500000US27135,41.4,"Roseau County, Minnesota",2018,15462
1382,0500000US27137,41.1,"St. Louis County, Minnesota",2018,200080
1383,0500000US27139,36.1,"Scott County, Minnesota",2018,143372
1384,0500000US27141,35.8,"Sherburne County, Minnesota",2018,93231
1385,0500000US27143,41.6,"Sibley County, Minnesota",2018,14912
1386,0500000US27145,34.3,"Stearns County, Minnesota",2018,156819
1387,0500000US27147,38.9,"Steele County, Minnesota",2018,36676
1388,0500000US27149,33.3,"Stevens County, Minnesota",2018,9784
1389,0500000US27151,44.0,"Swift County, Minnesota",2018,9411
1390,0500000US27153,44.0,"Todd County, Minnesota",2018,24440
1391,0500000US27155,48.4,"Traverse County, Minnesota",2018,3337
1392,0500000US27157,45.2,"Wabasha County, Minnesota",2018,21500
1393,0500000US27159,41.5,"Wadena County, Minnesota",2018,13646
1394,0500000US27161,40.2,"Waseca County, Minnesota",2018,18809
1395,0500000US27163,39.3,"Washington County, Minnesota",2018,253317
1396,0500000US27165,40.9,"Watonwan County, Minnesota",2018,10973
1397,0500000US27167,44.4,"Wilkin County, Minnesota",2018,6343
1398,0500000US27169,34.8,"Winona County, Minnesota",2018,50847
1399,0500000US27171,36.6,"Wright County, Minnesota",2018,132745
1400,0500000US27173,42.3,"Yellow Medicine County, Minnesota",2018,9868
1401,0500000US28001,41.0,"Adams County, Mississippi",2018,31547
1402,0500000US28003,39.7,"Alcorn County, Mississippi",2018,37180
1403,0500000US28005,46.5,"Amite County, Mississippi",2018,12468
1404,0500000US28007,39.7,"Attala County, Mississippi",2018,18581
1405,0500000US28009,40.4,"Benton County, Mississippi",2018,8253
1406,0500000US28011,35.2,"Bolivar County, Mississippi",2018,32592
1407,0500000US28013,40.8,"Calhoun County, Mississippi",2018,14571
1408,0500000US28015,47.0,"Carroll County, Mississippi",2018,10129
1409,0500000US28017,36.8,"Chickasaw County, Mississippi",2018,17279
1410,0500000US28019,44.0,"Choctaw County, Mississippi",2018,8321
1411,0500000US28021,33.7,"Claiborne County, Mississippi",2018,9120
1412,0500000US28023,42.1,"Clarke County, Mississippi",2018,15928
1413,0500000US28025,39.5,"Clay County, Mississippi",2018,19808
1414,0500000US28027,34.2,"Coahoma County, Mississippi",2018,23802
1415,0500000US28029,38.2,"Copiah County, Mississippi",2018,28721
1416,0500000US28031,37.7,"Covington County, Mississippi",2018,19091
1417,0500000US28033,36.7,"DeSoto County, Mississippi",2018,176132
1418,0500000US28035,32.4,"Forrest County, Mississippi",2018,75517
1419,0500000US28037,42.1,"Franklin County, Mississippi",2018,7757
1420,0500000US28039,36.3,"George County, Mississippi",2018,23710
1421,0500000US28041,39.1,"Greene County, Mississippi",2018,13714
1422,0500000US28043,39.8,"Grenada County, Mississippi",2018,21278
1423,0500000US28045,44.0,"Hancock County, Mississippi",2018,46653
1424,0500000US28047,36.0,"Harrison County, Mississippi",2018,202626
1425,0500000US28049,34.4,"Hinds County, Mississippi",2018,241774
1426,0500000US28051,35.1,"Holmes County, Mississippi",2018,18075
1427,0500000US28053,38.0,"Humphreys County, Mississippi",2018,8539
1428,0500000US28055,40.1,"Issaquena County, Mississippi",2018,1328
1429,0500000US28057,40.0,"Itawamba County, Mississippi",2018,23480
1430,0500000US28059,38.8,"Jackson County, Mississippi",2018,142014
1431,0500000US28061,40.6,"Jasper County, Mississippi",2018,16529
1432,0500000US28063,39.3,"Jefferson County, Mississippi",2018,7346
1433,0500000US28065,44.3,"Jefferson Davis County, Mississippi",2018,11495
1434,0500000US28067,37.2,"Jones County, Mississippi",2018,68454
1435,0500000US28069,41.8,"Kemper County, Mississippi",2018,10107
1436,0500000US28071,29.9,"Lafayette County, Mississippi",2018,53459
1437,0500000US28073,35.4,"Lamar County, Mississippi",2018,61223
1438,0500000US28075,37.8,"Lauderdale County, Mississippi",2018,77323
1439,0500000US28077,40.3,"Lawrence County, Mississippi",2018,12630
1440,0500000US28079,36.6,"Leake County, Mississippi",2018,22870
1441,0500000US28081,37.2,"Lee County, Mississippi",2018,84915
1442,0500000US28083,33.8,"Leflore County, Mississippi",2018,29804
1443,0500000US28085,38.6,"Lincoln County, Mississippi",2018,34432
1444,0500000US28087,37.1,"Lowndes County, Mississippi",2018,59437
1445,0500000US28089,37.0,"Madison County, Mississippi",2018,103498
1446,0500000US28091,40.4,"Marion County, Mississippi",2018,25202
1447,0500000US28093,40.2,"Marshall County, Mississippi",2018,35787
1448,0500000US28095,41.2,"Monroe County, Mississippi",2018,35840
1449,0500000US28097,42.1,"Montgomery County, Mississippi",2018,10198
1450,0500000US28099,36.8,"Neshoba County, Mississippi",2018,29376
1451,0500000US28101,36.6,"Newton County, Mississippi",2018,21524
1452,0500000US28103,36.4,"Noxubee County, Mississippi",2018,10828
1453,0500000US28105,25.8,"Oktibbeha County, Mississippi",2018,49481
1454,0500000US28107,37.8,"Panola County, Mississippi",2018,34243
1455,0500000US28109,40.9,"Pearl River County, Mississippi",2018,55149
1456,0500000US28111,40.9,"Perry County, Mississippi",2018,12028
1457,0500000US28113,37.3,"Pike County, Mississippi",2018,39737
1458,0500000US28115,36.4,"Pontotoc County, Mississippi",2018,31315
1459,0500000US28117,39.0,"Prentiss County, Mississippi",2018,25360
1460,0500000US28119,38.4,"Quitman County, Mississippi",2018,7372
1461,0500000US28121,37.4,"Rankin County, Mississippi",2018,151240
1462,0500000US28123,36.5,"Scott County, Mississippi",2018,28415
1463,0500000US28125,42.1,"Sharkey County, Mississippi",2018,4511
1464,0500000US28127,39.2,"Simpson County, Mississippi",2018,27073
1465,0500000US28129,40.1,"Smith County, Mississippi",2018,16063
1466,0500000US28131,37.5,"Stone County, Mississippi",2018,18375
1467,0500000US28133,35.3,"Sunflower County, Mississippi",2018,26532
1468,0500000US28135,34.6,"Tallahatchie County, Mississippi",2018,14361
1469,0500000US28137,37.6,"Tate County, Mississippi",2018,28493
1470,0500000US28139,39.4,"Tippah County, Mississippi",2018,21990
1471,0500000US28141,42.3,"Tishomingo County, Mississippi",2018,19478
